movie_id,title,tags,clean_title
51540,Horrible Bosses,"for nick, kurt and dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently. comedy crimecomedy crimecomedy crime conspiracyofmurder badboss employee deathoffather stakeout duringcreditsstingerconspiracyofmurder badboss employee deathoffather stakeout duringcreditsstinger jenniferaniston jasonbateman charliedayjenniferaniston jasonbateman charlieday sethgordonsethgordon",horriblebosses
44264,True Grit,"following the murder of her father by hired hand tom chaney, 14-year-old farm girl mattie ross sets out to capture the killer. to aid her, she hires the toughest u.s. marshal she can find, a man with ""true grit,"" reuben j. ""rooster"" cogburn. mattie insists on accompanying cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. against his wishes, she joins him in his trek into the indian nations in search of chaney. they are joined by texas ranger laboeuf, who wants chaney for his own purposes. the unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested. drama adventure westerndrama adventure westerndrama adventure western lossoffather fathermurder texasranger alcoholism betrayallossoffather fathermurder texasranger alcoholism betrayal jeffbridges mattdamon joshbrolinjeffbridges mattdamon joshbrolin joelcoen ethancoenjoelcoen ethancoen",truegrit
350,The Devil Wears Prada,the devil wears prada is about a young journalist who moves to new york to work in the fashion industry. her boss however is extremely demanding and cruel and won’t let her succeed if she doesn’t fit into the high class elegant look of their magazine when all she really wants to be a good journalist. comedy drama romancecomedy drama romancecomedy drama romance paris journalist journalism worldoffasion fashionjournal assistant jobentrant jobinterview editor-in-chiefparis journalist journalism worldoffasion fashionjournal assistant jobentrant jobinterview editor-in-chief merylstreep annehathaway emilybluntmerylstreep annehathaway emilyblunt davidfrankeldavidfrankel,thedevilwearsprada
109431,Identity Thief,"when a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman. comedy crimecomedy crimecomedy crime  jasonbateman melissamccarthy jonfavreaujasonbateman melissamccarthy jonfavreau sethgordonsethgordon",identitythief
8065,21,"ben campbell is a young, highly intelligent, student at m.i.t. in boston who strives to succeed. wanting a scholarship to transfer to harvard school of medicine with the desire to become a doctor, ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. but one evening, ben is introduced by his unorthodox math professor micky rosa into a small but secretive club of five. students jill, choi, kianna, and fisher, who are being trained by professor rosa of the skill of card counting at blackjack. drama crimedrama crimedrama crime gambling cardgame professor harvarduniversity cohabitant college girlfriend studies dormitory friendship blackjackgambling cardgame professor harvarduniversity cohabitant college girlfriend studies dormitory friendship blackjack jimsturgess kevinspacey katebosworthjimsturgess kevinspacey katebosworth robertluketicrobertluketic",21
11459,Sky High,"set in a world where superheroes are commonly known and accepted, young will stronghold, the son of the commander and jetstream, tries to find a balance between being a normal teenager and an extraordinary being. adventure comedy familyadventure comedy familyadventure comedy family hero loyalty mockery supernaturalpowers highschool mission superpowers teensuperheroeshero loyalty mockery supernaturalpowers highschool mission superpowers teensuperheroes michaelangarano kurtrussell kellyprestonmichaelangarano kurtrussell kellypreston mikemitchellmikemitchell",skyhigh
39486,Secretariat,"housewife and mother penny chenery agrees to take over her ailing father's virginia-based meadow stables, despite her lack of horse-racing knowledge. against all odds, chenery - with the help of veteran trainer lucien laurin - manages to navigate the male-dominated business, ultimately fostering the first triple crown winner in 25 years. dramadramadrama horserace horsebackriding biographyhorserace horsebackriding biography dianelane johnmalkovich scottglenndianelane johnmalkovich scottglenn randallwallacerandallwallace",secretariat
50544,Friends with Benefits,"jamie is a new york-based executive recruiter who entices dylan, an art director from los angeles, to take a job at the new york office of gq magazine. finding that they have much in common, the two become fast friends. feeling jaded by a number of broken romances, dylan and jamie decide that they are ready to quit looking for true love and focus on having fun. however, complications unfold when the two best pals add sex to their relationship. romance comedyromance comedyromance comedy funeral friends hospital aftercreditsstinger duringcreditsstingerfuneral friends hospital aftercreditsstinger duringcreditsstinger justintimberlake milakunis patriciaclarksonjustintimberlake milakunis patriciaclarkson willgluckwillgluck",friendswithbenefits
325133,Neighbors 2: Sorority Rising,a sorority moves in next door to the home of mac and kelly radner who have a young child. the radner's enlist their former nemeses from the fraternity to help battle the raucous sisters. comedycomedycomedy alcohol college party sequel sorority neighbor family fraternity bathroomhumoralcohol college party sequel sorority neighbor family fraternity bathroomhumor sethrogen rosebyrne zacefronsethrogen rosebyrne zacefron nicholasstollernicholasstoller,neighbors2sororityrising
89492,This Is 40,"pete and debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart. comedycomedycomedy wifehusbandrelationship children familyrelationships duringcreditsstingerwifehusbandrelationship children familyrelationships duringcreditsstinger paulrudd lesliemann jasonsegelpaulrudd lesliemann jasonsegel juddapatowjuddapatow",thisis40
22949,Old Dogs,"charlie and dan have been best friends and business partners for thirty years; their manhattan public relations firm is on the verge of a huge business deal with a japanese company. with two weeks to sew up the contract, dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. dan volunteers to keep the tykes, although he's up tight and clueless. with charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account? comedy familycomedy familycomedy family japanese camp bestfriend co-worker kids duringcreditsstinger sportsmarketingfirmjapanese camp bestfriend co-worker kids duringcreditsstinger sportsmarketingfirm robinwilliams johntravolta sethgreenrobinwilliams johntravolta sethgreen waltbeckerwaltbecker",olddogs
2959,License to Wed,"newly engaged, ben and sadie can't wait to start their life together and live happily ever after. however sadie's family church's reverend frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy. comedycomedycomedy newlove tencommandments bride bridegroom marriage relation partnership civilregistryoffice priest wedding churchnewlove tencommandments bride bridegroom marriage relation partnership civilregistryoffice priest wedding church robinwilliams mandymoore johnkrasinskirobinwilliams mandymoore johnkrasinski kenkwapiskenkwapis",licensetowed
1576,Resident Evil,"when a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. alice and rain are charged with leading the mission. but they only have three hours before the pathogen becomes airborne and infects the world. horror action sciencefictionhorror action sciencefictionhorror action sciencefiction undercover mutant dystopia conspiracy zombie basedonvideogameundercover mutant dystopia conspiracy zombie basedonvideogame millajovovich michellerodriguez ericmabiusmillajovovich michellerodriguez ericmabius paulw.s.andersonpaulw.s.anderson",residentevil
13051,Max Payne,"coming together to solve a series of murders in new york city are a dea agent whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. the duo will be hunted by the police, the mob, and a ruthless corporation. actionactionaction assassin basedonvideogame aftercreditsstingerassassin basedonvideogame aftercreditsstinger markwahlberg milakunis beaubridgesmarkwahlberg milakunis beaubridges johnmoorejohnmoore",maxpayne
49530,In Time,"in the not-too-distant future the aging gene has been switched off. to avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. the rich can live forever, while the rest try to negotiate for their immortality. a poor young man who comes into a fortune of time, though too late to help his mother from dying. he ends up on the run from a corrupt police force known as 'time keepers'. action thriller sciencefictionaction thriller sciencefictionaction thriller sciencefiction bank future time dystopia raceagainsttime immortality ontherun classdifferences copsandrobbers  richvspoorbank future time dystopia raceagainsttime immortality ontherun classdifferences copsandrobbers  richvspoor justintimberlake amandaseyfried cillianmurphyjustintimberlake amandaseyfried cillianmurphy andrewniccolandrewniccol",intime
34806,The Back-Up Plan,"when zoe tires of looking for mr. right, she decides to have a baby on her own. but on the day she's artificially inseminated, she meets stan, who seems to be just who she's been searching for all her life. now, zoe has to figure out how to make her two life's dreams fit with each other. comedy romancecomedy romancecomedy romance kiss spermbank romanticcomedy malefemalerelationship doctor pregnancy singlemother artificialinsemination motherhood duringcreditsstingerkiss spermbank romanticcomedy malefemalerelationship doctor pregnancy singlemother artificialinsemination motherhood duringcreditsstinger jenniferlopez alexo'loughlin danneelacklesjenniferlopez alexo'loughlin danneelackles alanpoulalanpoul",thebackupplan
49022,Something Borrowed,"though rachel (ginnifer goodwin) is a successful attorney and a loyal, generous friend, she is still single. after one drink too many at her 30th-birthday celebration, rachel unexpectedly falls into bed with her longtime crush, dex -- who happens to be engaged to her best friend, darcy (kate hudson). ramifications of the liaison threaten to destroy the women's lifelong friendship, while ethan (john krasinski), rachel's confidant, harbors a potentially explosive secret of his own. comedy drama romancecomedy drama romancecomedy drama romance newyork alcohol basedonnovel secret cheating birthday destroy friends crush lawyer bestfriend wedding pregnancy relationship celebration roses lying flashback engaged loyal liaison confidantnewyork alcohol basedonnovel secret cheating birthday destroy friends crush lawyer bestfriend wedding pregnancy relationship celebration roses lying flashback engaged loyal liaison confidant katehudson ginnifergoodwin johnkrasinskikatehudson ginnifergoodwin johnkrasinski lukegreenfieldlukegreenfield",somethingborrowed
423,The Pianist,the pianist is a film adapted from the biography of wladyslaw szpilman. a jewish-polish pianist who during the second world war lived and hid miraculously in warsaw after having gone through a terrible tragedy. a film from roman polanski. drama wardrama wardrama war individual resistance radiostation warcrimes lossoffamily childmurderer hunger worldwarii prisonersofwar homeland deportation hidingplace ghettoriot jewpersecution liberation warsawghetto polishresistance nazis biography classicalmusic panzer pianistindividual resistance radiostation warcrimes lossoffamily childmurderer hunger worldwarii prisonersofwar homeland deportation hidingplace ghettoriot jewpersecution liberation warsawghetto polishresistance nazis biography classicalmusic panzer pianist adrienbrody thomaskretschmann frankfinlayadrienbrody thomaskretschmann frankfinlay romanpolanskiromanpolanski,thepianist
88794,J. Edgar,"as the face of law enforcement in america for almost 50 years, j. edgar hoover was feared and admired, reviled and revered. but behind closed doors, he held secrets that would have destroyed his image, his career and his life. drama crime historydrama crime historydrama crime history biography historicalfigure fbidirectorbiography historicalfigure fbidirector leonardodicaprio joshhamilton geoffpiersonleonardodicaprio joshhamilton geoffpierson clinteastwoodclinteastwood",jedgar
8090,Untraceable,"special agent jennifer marsh (diane lane) works in an elite division of the fbi dedicated to fighting cybercrime. she thinks she has seen it all, until a particularly sadistic criminal arises on the internet. this tech-savvy killer posts live feeds of his crimes on his website; the more hits the site gets, the faster the victim dies. marsh and her team must find the elusive killer before time runs out. dramadramadrama suicide fbi kidnapping snuff sadism investigation police psychopath webcam website murder serialkiller internet torture violence voyeursuicide fbi kidnapping snuff sadism investigation police psychopath webcam website murder serialkiller internet torture violence voyeur dianelane billyburke colinhanksdianelane billyburke colinhanks gregoryhoblitgregoryhoblit",untraceable
35019,Nanny McPhee and the Big Bang,"nanny mcphee appears at the door of a harried young mother, mrs. isabel green, who is trying to run the family farm while her husband is away at war. but once she’s arrived, nanny mcphee discovers that the children are fighting a war of their own against two spoiled city cousins who have just moved in. relying on everything from a flying motorcycle and a statue that comes to life to a tree-climbing piglet and a baby elephant, nanny uses her magic to teach her mischievous charges five new lessons. comedy fantasycomedy fantasycomedy fantasy nanny fantasy children aftercreditsstinger duringcreditsstinger womandirectornanny fantasy children aftercreditsstinger duringcreditsstinger womandirector emmathompson asabutterfield ralphfiennesemmathompson asabutterfield ralphfiennes susannawhitesusannawhite",nannymcpheeandthebigbang
14442,Ella Enchanted,"ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. ella's so-called gift, however, is obedience. this birthright proves itself to be quite the curse once ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. determined to gain control of her life and decisions, ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. the path, however, isn't easy -- ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and prince charmont's evil uncle, who wants to take over the crown and rule the kingdom. family fantasy comedyfamily fantasy comedyfamily fantasy comedy elves basedonnovel magic fairy prince fairytale spell fantasyworld giant ogre obedience fairygodmother elfelves basedonnovel magic fairy prince fairytale spell fantasyworld giant ogre obedience fairygodmother elf annehathaway hughdancy caryelwesannehathaway hughdancy caryelwes tommyo'havertommyo'haver",ellaenchanted
321741,Concussion,"a dramatic thriller based on the incredible true david vs. goliath story of american immigrant dr. bennet omalu, the brilliant forensic neuropathologist who made the first discovery of cte, a football-related brain trauma, in a pro player and fought for the truth to be known. omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world. dramadramadrama americanfootball concussion biography professionalsports braindamage sportsinjury nfl medicaldrama humanbrainamericanfootball concussion biography professionalsports braindamage sportsinjury nfl medicaldrama humanbrain willsmith alecbaldwin albertbrookswillsmith alecbaldwin albertbrooks peterlandesmanpeterlandesman",concussion
59965,Abduction,a young man sets out to uncover the truth about his life after finding his baby photo on a missing persons website. thriller action mysterythriller action mysterythriller action mystery cia airport hero fight kidnapping timebomb training webcam website party ontherun hospital train teenagercia airport hero fight kidnapping timebomb training webcam website party ontherun hospital train teenager taylorlautner lilycollins alfredmolinataylorlautner lilycollins alfredmolina johnsingletonjohnsingleton,abduction
98357,Broken City,"in a broken city rife with injustice, ex-cop billy taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure, the mayor. billy's relentless pursuit of justice, matched only by his streetwise toughness, makes him an unstoppable force - and the mayor's worst nightmare. thriller crime dramathriller crime dramathriller crime drama mayor investigation politics ex-cop revenge doublecrossed privatedetectivemayor investigation politics ex-cop revenge doublecrossed privatedetective markwahlberg russellcrowe catherinezeta-jonesmarkwahlberg russellcrowe catherinezeta-jones allenhughesallenhughes",brokencity
49526,Premium Rush,"in manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city. crime action thrillercrime action thrillercrime action thriller newyork dirtycop bicyclecourier duringcreditsstinger raceagainsttheclock cyclist bikemessengernewyork dirtycop bicyclecourier duringcreditsstinger raceagainsttheclock cyclist bikemessenger josephgordon-levitt michaelshannon daniaramirezjosephgordon-levitt michaelshannon daniaramirez davidkoeppdavidkoepp",premiumrush
35169,Furry Vengeance,"when real estate developer dan sanders finalizes plans to level a swath of pristine oregon forest to make way for a soulless housing subdivision, a band of woodland creatures rises up to throw a monkey wrench into the greedy scheme. just how much mischief from the furry critters can the businessman take before he calls it quits? comedycomedycomedy bear animal aftercreditsstinger duringcreditsstinger realestate landdeveloper realestatedeveloperbear animal aftercreditsstinger duringcreditsstinger realestate landdeveloper realestatedeveloper brendanfraser kenjeong brookeshieldsbrendanfraser kenjeong brookeshields rogerkumblerogerkumble",furryvengeance
6575,Walk Hard: The Dewey Cox Story,singer dewey cox overcomes adversity to become a musical legend. comedy musiccomedy musiccomedy music musicrecord rockandroll pop hip-hop fabfour blues popstar rapper recordproducer rock music musicinstrument wedding extramaritalaffair aftercreditsstingermusicrecord rockandroll pop hip-hop fabfour blues popstar rapper recordproducer rock music musicinstrument wedding extramaritalaffair aftercreditsstinger johnc.reilly jennafischer timmeadowsjohnc.reilly jennafischer timmeadows jakekasdanjakekasdan,walkhardthedeweycoxstory
18320,The Young Victoria,"from academy award® winners graham king and martin scorsese, along with the makers of gosford park and the departed, comes the story of queen victoria’s early rise to power. from an object of a royal power-struggle to her romantic courtship and legendary marriage to prince albert, emily blunt (the devil wears prada) gives a stunning performance as the young victoria. packed with drama, romance, breath-taking cinematography, lavish costumes and featuring an outstanding british cast including jim broadbent, harriet walter, mark strong, paul bettany, miranda richardson, and rupert friend, the young victoria has captivated british audiences, and is the film that company magazine called “an epic british film, which will sweep you up in her remarkable story.” drama history romancedrama history romancedrama history romance royalfamily biography royalty perioddrama queenvictoria princealbert 19thcentury britishmonarchyroyalfamily biography royalty perioddrama queenvictoria princealbert 19thcentury britishmonarchy emilyblunt jimbroadbent markstrongemilyblunt jimbroadbent markstrong jean-marcvalléejean-marcvallée",theyoungvictoria
22787,Whiteout,"the only u.s. marshal assigned to antarctica, carrie stetko will soon leave the harsh environment behind for good – in three days, the sun will set and the amundsen-scott research station will shut down for the long winter. when a body is discovered out on the open ice, carrie's investigation into the continent's first homicide plunges her deep into a mystery that may cost her her own life. action crime mystery thrilleraction crime mystery thrilleraction crime mystery thriller airplane basedoncomicbook corpse stichairplane basedoncomicbook corpse stich katebeckinsale gabrielmacht tomskerrittkatebeckinsale gabrielmacht tomskerritt dominicsenadominicsena",whiteout
8967,The Tree of Life,"the impressionistic story of a texas family in the 1950s. the film follows the life journey of the eldest son, jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith. drama fantasydrama fantasydrama fantasy philosophy fathersonrelationship redhair brothersisterrelationship sun telegram tree meteor afterlife deathofachild independentfilm spirituality outerspace dinosaur voiceover verylittledialogue tarkovskyesquephilosophy fathersonrelationship redhair brothersisterrelationship sun telegram tree meteor afterlife deathofachild independentfilm spirituality outerspace dinosaur voiceover verylittledialogue tarkovskyesque bradpitt seanpenn jessicachastainbradpitt seanpenn jessicachastain terrencemalickterrencemalick",thetreeoflife
13056,Punisher: War Zone,"waging his one-man war on the world of organized crime, ruthless vigilante-hero frank castle sets his sights on overeager mob boss billy russoti. after russoti is left horribly disfigured by castle, he sets out for vengeance under his new alias: jigsaw. with the ""punisher task force"" hot on his trail and the fbi unable to take jigsaw in, frank must stand up to the formidable army that jigsaw has recruited before more of his evil deeds go unpunished. action crimeaction crimeaction crime brokenneck fbiagent wallsafe trashedhouse aerialshot militarydressuniform vanity flare womandirectorbrokenneck fbiagent wallsafe trashedhouse aerialshot militarydressuniform vanity flare womandirector raystevenson dominicwest juliebenzraystevenson dominicwest juliebenz lexialexanderlexialexander",punisherwarzone
285783,The Walk,the story of french high-wire artist philippe petit's attempt to cross the twin towers of the world trade center in 1974. adventure drama thrilleradventure drama thrilleradventure drama thriller 1970s skyscraper basedontruestory tightrope planning worldtradecenter1970s skyscraper basedontruestory tightrope planning worldtradecenter josephgordon-levitt benkingsley charlottelebonjosephgordon-levitt benkingsley charlottelebon robertzemeckisrobertzemeckis,thewalk
198663,The Maze Runner,"set in a post-apocalyptic world, young thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape. action mystery sciencefiction thrilleraction mystery sciencefiction thrilleraction mystery sciencefiction thriller basedonnovel maze post-apocalyptic dystopia escape memoryloss erasedmemory trapped dystopicfuture runner basedonyoungadultnovelbasedonnovel maze post-apocalyptic dystopia escape memoryloss erasedmemory trapped dystopicfuture runner basedonyoungadultnovel dylano'brien kihonglee kayascodelariodylano'brien kihonglee kayascodelario wesballwesball",themazerunner
1381,The Fountain,"spanning over one thousand years, and three parallel stories, the fountain is a story of love, death, spirituality, and the fragility of our existence in this world. drama adventure sciencefiction romancedrama adventure sciencefiction romancedrama adventure sciencefiction romance braintumor operation queen loveofone'slife surgeon tree dyinganddeath transience immortality mayacivilization monkey conquestbraintumor operation queen loveofone'slife surgeon tree dyinganddeath transience immortality mayacivilization monkey conquest hughjackman rachelweisz ellenburstynhughjackman rachelweisz ellenburstyn darrenaronofskydarrenaronofsky",thefountain
10877,Exit Wounds,"maverick cop orin boyd always brings down the domestic terrorists he tracks, but he ruffles feathers with his unorthodox techniques -- and soon finds himself reassigned to the toughest district in detroit. when he discovers a group of detectives secretly operating a drug ring, boyd joins forces with an unlikely ally -- gangster latrell walker -- to bring down the rotten cops. action crime thrilleraction crime thrilleraction crime thriller corruption scandal shadowing policecorruption scandal shadowing police stevenseagal dmx isaiahwashingtonstevenseagal dmx isaiahwashington andrzejbartkowiakandrzejbartkowiak",exitwounds
202575,Thunder and the House of Magic,"thunder, an abandoned young cat seeking shelter from a storm, stumbles into the strangest house imaginable, owned by an old magician and inhabited by a dazzling array of automatons and gizmos. not everyone welcomes the new addition to the troupe as jack rabbit and maggie mouse plot to evict thunder. the situation gets worse when the magician lands in hospital and his scheming nephew sees his chance to cash in by selling the mansion. our young hero is determined to earn his place and so he enlists the help of some wacky magician's assistants to protect his magical new home. family fantasy animation adventurefamily fantasy animation adventurefamily fantasy animation adventure magic 3dmagic 3d briannesiddall joeycamen elisagabriellibriannesiddall joeycamen elisagabrielli benstassen jeremydegrusonbenstassen jeremydegruson",thunderandthehouseofmagic
71469,The Darkest Hour,"in moscow, five young people lead the charge against an alien race which has attacked earth via our power supply. horror action thriller sciencefictionhorror action thriller sciencefictionhorror action thriller sciencefiction alieninvasion americanabroad moscow unlikelyheroes failedbusinessalieninvasion americanabroad moscow unlikelyheroes failedbusiness emilehirsch rachaeltaylor oliviathirlbyemilehirsch rachaeltaylor oliviathirlby chrisgorakchrisgorak",thedarkesthour
7220,The Punisher,"when undercover fbi agent frank castle's wife and son are slaughtered, he becomes 'the punisher' -- a ruthless vigilante willing to go to any length to avenge his family. action crime dramaaction crime dramaaction crime drama chain submachinegun undercover smuggling twinbrother marvelcomic onemanarmy massacre extremeviolence familyreunion pierchain submachinegun undercover smuggling twinbrother marvelcomic onemanarmy massacre extremeviolence familyreunion pier thomasjane johntravolta willpattonthomasjane johntravolta willpatton jonathanhensleighjonathanhensleigh",thepunisher
72387,Safe,"after a former elite agent rescues a 12-year-old chinese girl who's been abducted, they find themselves in the middle of a standoff between triads, the russian mafia and high-level corrupt new york city politicians and police. action crime thrilleraction crime thrilleraction crime thriller brokentracheabrokentrachea jasonstatham chrissarandon jameshongjasonstatham chrissarandon jameshong boazyakinboazyakin",safe
1892,Return of the Jedi,"as rebel leaders map their strategy for an all-out attack on the emperor's newer, bigger death star. han solo remains frozen in the cavernous desert fortress of jabba the hutt, the most loathsome outlaw in the universe, who is also keeping princess leia as a slave girl. now a master of the force, luke skywalker rescues his friends, but he cannot become a true jedi knight until he wages his own crucial battle against darth vader, who has sworn to win luke over to the dark side of the force. adventure action sciencefictionadventure action sciencefictionadventure action sciencefiction rebel brothersisterrelationship emperor spacebattle matteroflifeanddeath spaceship deathstar jabbathehutt ewoks jedi spaceoperarebel brothersisterrelationship emperor spacebattle matteroflifeanddeath spaceship deathstar jabbathehutt ewoks jedi spaceopera markhamill harrisonford carriefishermarkhamill harrisonford carriefisher richardmarquandrichardmarquand",returnofthejedi
50647,Wanderlust,"rattled by sudden unemployment, a manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules. comedycomedycomedy hippie commune nudism nudeprotest aftercreditsstinger duringcreditsstingerhippie commune nudism nudeprotest aftercreditsstinger duringcreditsstinger paulrudd jenniferaniston justintherouxpaulrudd jenniferaniston justintheroux davidwaindavidwain",wanderlust
9353,Nacho Libre,"nacho libre is loosely based on the story of fray tormenta (""friar storm""), aka rev. sergio gutierrez benitez, a real-life mexican catholic priest who had a 23-year career as a masked luchador. he competed in order to support the orphanage he directed. the producers are jack black, david klawans, julia pistor, and mike white. comedy familycomedy familycomedy family nun sport orphanage ordensbruder ringer moneynun sport orphanage ordensbruder ringer money jackblack anadelareguera héctorjiménezjackblack anadelareguera héctorjiménez jaredhessjaredhess",nacholibre
55721,Bridesmaids,"annie’s life is a mess. but when she finds out her lifetime best friend is engaged, she simply must serve as lillian’s maid of honor. though lovelorn and broke, annie bluffs her way through the expensive and bizarre rituals. with one chance to get it perfect, she’ll show lillian and her bridesmaids just how far you’ll go for someone you love. comedy romancecomedy romancecomedy romance competition jealousy fight materialism bridesmaid femalefriendship fearofcommitment wealth motherdaughterrelationship weddingparty sexualhumor bestfriend maidofhonor drunk weddingdress groupoffriends casualsex vanity girlfight missingwoman outofcontrolcompetition jealousy fight materialism bridesmaid femalefriendship fearofcommitment wealth motherdaughterrelationship weddingparty sexualhumor bestfriend maidofhonor drunk weddingdress groupoffriends casualsex vanity girlfight missingwoman outofcontrol kristenwiig rosebyrne mayarudolphkristenwiig rosebyrne mayarudolph paulfeigpaulfeig",bridesmaids
109414,This Is the End,"while attending a party at james franco's house, seth rogen, jay baruchel and many other celebrities are faced with the apocalypse. action comedyaction comedyaction comedy rape monster panic friendship celebrity satire party possession darkcomedy endoftheworld apocalypse drug demon self-referential actorrape monster panic friendship celebrity satire party possession darkcomedy endoftheworld apocalypse drug demon self-referential actor jamesfranco jonahhill sethrogenjamesfranco jonahhill sethrogen sethrogen evangoldbergsethrogen evangoldberg",thisistheend
22907,Takers,"a seasoned team of bank robbers, including gordon jennings (idris elba), john rahway (paul walker), a.j. (hayden christensen), and brothers jake (michael ealy) and jesse attica (chris brown) successfully complete their latest heist and lead a life of luxury while planning their next job. when ghost (tip t.i. harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. as the ""takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (matt dillon) inches closer to apprehending the criminals. action crime drama thrilleraction crime drama thrilleraction crime drama thriller heistheist chrisbrown haydenchristensen mattdillonchrisbrown haydenchristensen mattdillon johnluessenhopjohnluessenhop",takers
38322,"Big Mommas: Like Father, Like Son","fbi agent malcolm turner and his 17-year-old son, trent, go undercover at an all-girls performing arts school after trent witnesses a murder. posing as big momma and charmaine, they must find the murderer before he finds them. crime comedy actioncrime comedy actioncrime comedy action undercover fbi sequel comedy disguise fbiagent impersonation duringcreditsstingerundercover fbi sequel comedy disguise fbiagent impersonation duringcreditsstinger martinlawrence brandont.jackson portiadoubledaymartinlawrence brandont.jackson portiadoubleday johnwhiteselljohnwhitesell",bigmommaslikefatherlikeson
45612,Source Code,"decorated soldier captain colter stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a chicago commuter train. he learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. colter re-lives the train incident over and over again, gathering more clues each time. but can he discover who is responsible for the attack before the next one happens? thriller sciencefiction mysterythriller sciencefiction mysterythriller sciencefiction mystery bomb identity fantasy bomber suspicion timetravel investigation surrealism soldier helicopterpilotbomb identity fantasy bomber suspicion timetravel investigation surrealism soldier helicopterpilot jakegyllenhaal michellemonaghan verafarmigajakegyllenhaal michellemonaghan verafarmiga duncanjonesduncanjones",sourcecode
3594,The Number 23,"walter sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. as soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. but now he's worried that a fictional murder might materialize. thriller drama mysterythriller drama mysterythriller drama mystery suicide basedonnovel hotelroom obsession sadomasochism psychologicalthriller killer family numberssuicide basedonnovel hotelroom obsession sadomasochism psychologicalthriller killer family numbers jimcarrey virginiamadsen loganlermanjimcarrey virginiamadsen loganlerman joelschumacherjoelschumacher",thenumber23
31867,Repo Men,"in the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. but if they default on payments, an organization known as the union sends agents to repossess the organs. remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims. action sciencefiction thriller crimeaction sciencefiction thriller crimeaction sciencefiction thriller crime dystopia evilcorporation repoman aftercreditsstingerdystopia evilcorporation repoman aftercreditsstinger judelaw forestwhitaker alicebragajudelaw forestwhitaker alicebraga miguelsapochnikmiguelsapochnik",repomen
182,The Good German,an american journalist played by george clooney arrives in berlin just after the end of world war two. he becomes involved in a murder mystery surrounding a dead gi who washes up at a lakeside mansion during the potsdam negotiations between the allied powers. soon his investigation connects with his search for his married pre-war german lover played by cate blanchett. war crime drama mystery romance thrillerwar crime drama mystery romance thrillerwar crime drama mystery romance thriller berlin corruption nazibackground loveofone'slife chauffeur blackmarket missile postwarperiod warcorrespondent allied truth murder humanityberlin corruption nazibackground loveofone'slife chauffeur blackmarket missile postwarperiod warcorrespondent allied truth murder humanity georgeclooney cateblanchett tobeymaguiregeorgeclooney cateblanchett tobeymaguire stevensoderberghstevensoderbergh,thegoodgerman
